tas,year,month,country
31.5471,1966,5,SEN
30.0528,1966,6,SEN
29.3098,1966,7,SEN
28.2957,1966,8,SEN
27.131,1966,9,SEN
27.6426,1966,10,SEN
27.0177,1966,11,SEN
24.2423,1966,12,SEN
24.4014,1967,1,SEN
25.5232,1967,2,SEN
27.6704,1967,3,SEN
29.3568,1967,4,SEN
30.9229,1967,5,SEN
29.6542,1967,6,SEN
27.9829,1967,7,SEN
27.2648,1967,8,SEN
26.9318,1967,9,SEN
27.9196,1967,10,SEN
26.5981,1967,11,SEN
22.6488,1967,12,SEN
22.8581,1968,1,SEN
26.0167,1968,2,SEN
27.3597,1968,3,SEN
29.0745,1968,4,SEN
30.413,1968,5,SEN
29.8909,1968,6,SEN
28.4242,1968,7,SEN
28.6535,1968,8,SEN
28.0257,1968,9,SEN
28.6931,1968,10,SEN
28.2011,1968,11,SEN
25.5629,1968,12,SEN
26.173,1969,1,SEN
28.405,1969,2,SEN
30.434,1969,3,SEN
31.3281,1969,4,SEN
32.3311,1969,5,SEN
31.2765,1969,6,SEN
28.4652,1969,7,SEN
27.2985,1969,8,SEN
27.7111,1969,9,SEN
28.0932,1969,10,SEN
27.0148,1969,11,SEN
24.8049,1969,12,SEN
25.0475,1970,1,SEN
27.34,1970,2,SEN
29.0296,1970,3,SEN
31.0507,1970,4,SEN
31.4195,1970,5,SEN
30.9407,1970,6,SEN
28.6828,1970,7,SEN
27.5466,1970,8,SEN
27.6059,1970,9,SEN
29.754,1970,10,SEN
27.6632,1970,11,SEN
25.2619,1970,12,SEN
24.4695,1971,1,SEN
26.1254,1971,2,SEN
27.6197,1971,3,SEN
30.3622,1971,4,SEN
30.8736,1971,5,SEN
30.2352,1971,6,SEN
27.9129,1971,7,SEN
26.7235,1971,8,SEN
27.3933,1971,9,SEN
28.3302,1971,10,SEN
26.5872,1971,11,SEN
24.5013,1971,12,SEN
24.2665,1972,1,SEN
25.7717,1972,2,SEN
27.9377,1972,3,SEN
29.2822,1972,4,SEN
30.6619,1972,5,SEN
29.9314,1972,6,SEN
29.2041,1972,7,SEN
28.6768,1972,8,SEN
28.5348,1972,9,SEN
29.4725,1972,10,SEN
28.2878,1972,11,SEN
23.8895,1972,12,SEN
24.689,1973,1,SEN
26.6808,1973,2,SEN
28.8946,1973,3,SEN
31.1126,1973,4,SEN
31.4932,1973,5,SEN
30.6333,1973,6,SEN
28.8307,1973,7,SEN
27.5607,1973,8,SEN
28.2446,1973,9,SEN
29.0732,1973,10,SEN
27.6379,1973,11,SEN
23.4942,1973,12,SEN
23.5865,1974,1,SEN
25.5997,1974,2,SEN
27.3891,1974,3,SEN
29.3231,1974,4,SEN
30.8752,1974,5,SEN
30.3261,1974,6,SEN
27.8808,1974,7,SEN
27.0033,1974,8,SEN
27.3335,1974,9,SEN
27.8381,1974,10,SEN
26.0164,1974,11,SEN
23.973,1974,12,SEN
24.2199,1975,1,SEN
25.7869,1975,2,SEN
27.4625,1975,3,SEN
29.686,1975,4,SEN
30.6798,1975,5,SEN
30.5483,1975,6,SEN
27.4901,1975,7,SEN
27.3544,1975,8,SEN
26.9633,1975,9,SEN
28.6333,1975,10,SEN
25.4553,1975,11,SEN
24.5707,1975,12,SEN
22.8987,1976,1,SEN
25.6946,1976,2,SEN
27.6389,1976,3,SEN
29.9864,1976,4,SEN
29.7732,1976,5,SEN
29.6423,1976,6,SEN
28.2973,1976,7,SEN
27.6606,1976,8,SEN
27.7149,1976,9,SEN
28.0379,1976,10,SEN
26.7814,1976,11,SEN
23.8442,1976,12,SEN
24.8873,1977,1,SEN
26.9942,1977,2,SEN
29.2268,1977,3,SEN
30.3783,1977,4,SEN
30.652,1977,5,SEN
30.5585,1977,6,SEN
28.9408,1977,7,SEN
28.2425,1977,8,SEN
27.6655,1977,9,SEN
28.9922,1977,10,SEN
26.6109,1977,11,SEN
25.67,1977,12,SEN
25.7138,1978,1,SEN
26.7361,1978,2,SEN
28.3216,1978,3,SEN
30.0874,1978,4,SEN
31.2453,1978,5,SEN
29.7179,1978,6,SEN
28.1717,1978,7,SEN
27.7268,1978,8,SEN
27.5128,1978,9,SEN
28.3639,1978,10,SEN
26.4008,1978,11,SEN
24.2033,1978,12,SEN
25.2176,1979,1,SEN
27.0539,1979,2,SEN
28.4574,1979,3,SEN
30.9003,1979,4,SEN
31.0783,1979,5,SEN
29.9007,1979,6,SEN
28.7984,1979,7,SEN
28.084,1979,8,SEN
28.4621,1979,9,SEN
29.0182,1979,10,SEN
27.8308,1979,11,SEN
25.271,1979,12,SEN
25.2662,1980,1,SEN
26.245,1980,2,SEN
28.9388,1980,3,SEN
31.3355,1980,4,SEN
31.7015,1980,5,SEN
30.2261,1980,6,SEN
28.9836,1980,7,SEN
27.5732,1980,8,SEN
28.1623,1980,9,SEN
29.2043,1980,10,SEN
27.5514,1980,11,SEN
23.9104,1980,12,SEN
24.2753,1981,1,SEN
26.2517,1981,2,SEN
29.514,1981,3,SEN
31.2101,1981,4,SEN
31.2261,1981,5,SEN
30.7679,1981,6,SEN
28.4212,1981,7,SEN
27.4877,1981,8,SEN
27.8624,1981,9,SEN
29.202,1981,10,SEN
27.5955,1981,11,SEN
24.6043,1981,12,SEN
23.8642,1982,1,SEN
25.3192,1982,2,SEN
28.0793,1982,3,SEN
30.0761,1982,4,SEN
30.6939,1982,5,SEN
30.6066,1982,6,SEN
28.828,1982,7,SEN
27.636,1982,8,SEN
28.2737,1982,9,SEN
28.6836,1982,10,SEN
26.8423,1982,11,SEN
23.3518,1982,12,SEN
25.014,1983,1,SEN
27.4181,1983,2,SEN
30.194,1983,3,SEN
30.7158,1983,4,SEN
32.2488,1983,5,SEN
29.6365,1983,6,SEN
28.8733,1983,7,SEN
28.899,1983,8,SEN
28.8198,1983,9,SEN
29.9688,1983,10,SEN
27.9944,1983,11,SEN
24.5929,1983,12,SEN
24.4559,1984,1,SEN
25.9217,1984,2,SEN
28.5681,1984,3,SEN
30.2601,1984,4,SEN
32.0687,1984,5,SEN
29.7439,1984,6,SEN
28.3936,1984,7,SEN
28.7601,1984,8,SEN
28.3302,1984,9,SEN
28.8465,1984,10,SEN
27.2714,1984,11,SEN
24.5001,1984,12,SEN
24.2659,1985,1,SEN
27.492,1985,2,SEN
29.0636,1985,3,SEN
29.854,1985,4,SEN
30.9835,1985,5,SEN
30.0374,1985,6,SEN
28.0906,1985,7,SEN
27.7261,1985,8,SEN
27.5834,1985,9,SEN
29.3765,1985,10,SEN
27.4575,1985,11,SEN
23.8618,1985,12,SEN
23.1747,1986,1,SEN
26.0077,1986,2,SEN
27.5968,1986,3,SEN
31.1372,1986,4,SEN
31.4182,1986,5,SEN
30.7288,1986,6,SEN
28.8856,1986,7,SEN
27.8427,1986,8,SEN
27.0642,1986,9,SEN
28.8507,1986,10,SEN
26.2365,1986,11,SEN
23.9453,1986,12,SEN
24.5759,1987,1,SEN
26.6249,1987,2,SEN
28.4837,1987,3,SEN
30.7809,1987,4,SEN
32.2952,1987,5,SEN
30.9167,1987,6,SEN
29.6786,1987,7,SEN
28.384,1987,8,SEN
28.2627,1987,9,SEN
28.6177,1987,10,SEN
27.9388,1987,11,SEN
25.3098,1987,12,SEN
23.5451,1988,1,SEN
26.6804,1988,2,SEN
29.601,1988,3,SEN
30.7973,1988,4,SEN
31.812,1988,5,SEN
30.4283,1988,6,SEN
28.5235,1988,7,SEN
27.3298,1988,8,SEN
27.6083,1988,9,SEN
29.1682,1988,10,SEN
26.9074,1988,11,SEN
23.8231,1988,12,SEN
24.3034,1989,1,SEN
26.7708,1989,2,SEN
28.2321,1989,3,SEN
29.9663,1989,4,SEN
30.8499,1989,5,SEN
29.9788,1989,6,SEN
28.1322,1989,7,SEN
27.2402,1989,8,SEN
28.0361,1989,9,SEN
28.7824,1989,10,SEN
27.5368,1989,11,SEN
25.3873,1989,12,SEN
23.7841,1990,1,SEN
27.7718,1990,2,SEN
30.0316,1990,3,SEN
30.8083,1990,4,SEN
32.1063,1990,5,SEN
30.76,1990,6,SEN
28.4612,1990,7,SEN
27.9655,1990,8,SEN
28.7352,1990,9,SEN
29.447,1990,10,SEN
27.7684,1990,11,SEN
25.4137,1990,12,SEN
24.6872,1991,1,SEN
26.2844,1991,2,SEN
28.6151,1991,3,SEN
30.1404,1991,4,SEN
30.8543,1991,5,SEN
30.9896,1991,6,SEN
29.14,1991,7,SEN
27.9975,1991,8,SEN
28.0844,1991,9,SEN
28.8223,1991,10,SEN
28.0543,1991,11,SEN
26.3715,1991,12,SEN
25.078,1992,1,SEN
26.6638,1992,2,SEN
28.4361,1992,3,SEN
30.1916,1992,4,SEN
31.0208,1992,5,SEN
30.7075,1992,6,SEN
28.4688,1992,7,SEN
28.1371,1992,8,SEN
28.2857,1992,9,SEN
29.2537,1992,10,SEN
27.3437,1992,11,SEN
25.5639,1992,12,SEN
25.0748,1993,1,SEN
26.837,1993,2,SEN
29.1414,1993,3,SEN
30.9847,1993,4,SEN
32.6052,1993,5,SEN
30.9303,1993,6,SEN
29.0623,1993,7,SEN
28.1126,1993,8,SEN
27.9178,1993,9,SEN
29.1977,1993,10,SEN
27.305,1993,11,SEN
24.7589,1993,12,SEN
23.2109,1994,1,SEN
26.635,1994,2,SEN
29.1996,1994,3,SEN
30.8116,1994,4,SEN
31.2673,1994,5,SEN
30.1221,1994,6,SEN
28.6838,1994,7,SEN
27.3046,1994,8,SEN
27.7264,1994,9,SEN
28.3798,1994,10,SEN
27.474,1994,11,SEN
25.0129,1994,12,SEN
24.0282,1995,1,SEN
26.9729,1995,2,SEN
28.3578,1995,3,SEN
30.0202,1995,4,SEN
31.5343,1995,5,SEN
31.3047,1995,6,SEN
29.3776,1995,7,SEN
27.9319,1995,8,SEN
27.9901,1995,9,SEN
29.2916,1995,10,SEN
27.824,1995,11,SEN
25.05,1995,12,SEN
25.9998,1996,1,SEN
28.2805,1996,2,SEN
28.7643,1996,3,SEN
30.6171,1996,4,SEN
31.1666,1996,5,SEN
30.9891,1996,6,SEN
29.2206,1996,7,SEN
28.0589,1996,8,SEN
28.3825,1996,9,SEN
29.0924,1996,10,SEN
27.2887,1996,11,SEN
25.9548,1996,12,SEN
25.8317,1997,1,SEN
28.4003,1997,2,SEN
28.3489,1997,3,SEN
30.2209,1997,4,SEN
31.6567,1997,5,SEN
30.1116,1997,6,SEN
29.6929,1997,7,SEN
28.5476,1997,8,SEN
28.2799,1997,9,SEN
29.5524,1997,10,SEN
28.6208,1997,11,SEN
24.9951,1997,12,SEN
25.4315,1998,1,SEN
29.5639,1998,2,SEN
30.4028,1998,3,SEN
32.2698,1998,4,SEN
32.8891,1998,5,SEN
31.7464,1998,6,SEN
28.8984,1998,7,SEN
28.1292,1998,8,SEN
27.9795,1998,9,SEN
29.6405,1998,10,SEN
28.0253,1998,11,SEN
25.4658,1998,12,SEN
24.3305,1999,1,SEN
25.4583,1999,2,SEN
28.774,1999,3,SEN
30.5802,1999,4,SEN
31.4696,1999,5,SEN
30.8783,1999,6,SEN
28.5816,1999,7,SEN
27.6279,1999,8,SEN
28.038,1999,9,SEN
28.4273,1999,10,SEN
28.1301,1999,11,SEN
25.7656,1999,12,SEN
26.0565,2000,1,SEN
26.8319,2000,2,SEN
29.8421,2000,3,SEN
31.8265,2000,4,SEN
31.5506,2000,5,SEN
30.1792,2000,6,SEN
28.6932,2000,7,SEN
27.7047,2000,8,SEN
28.2833,2000,9,SEN
27.9862,2000,10,SEN
26.972,2000,11,SEN
25.0447,2000,12,SEN
25.3126,2001,1,SEN
27.4628,2001,2,SEN
29.6848,2001,3,SEN
30.7562,2001,4,SEN
31.6388,2001,5,SEN
30.3741,2001,6,SEN
28.785,2001,7,SEN
28.7375,2001,8,SEN
28.3396,2001,9,SEN
29.2626,2001,10,SEN
27.709,2001,11,SEN
27.0838,2001,12,SEN
25.2014,2002,1,SEN
27.3478,2002,2,SEN
28.3546,2002,3,SEN
30.2537,2002,4,SEN
31.7845,2002,5,SEN
30.8487,2002,6,SEN
29.5191,2002,7,SEN
28.93,2002,8,SEN
28.9777,2002,9,SEN
29.6556,2002,10,SEN
28.1889,2002,11,SEN
26.3639,2002,12,SEN
25.2663,2003,1,SEN
26.8971,2003,2,SEN
30.3062,2003,3,SEN
31.727,2003,4,SEN
32.0823,2003,5,SEN
30.4916,2003,6,SEN
28.8341,2003,7,SEN
27.9729,2003,8,SEN
28.072,2003,9,SEN
29.2711,2003,10,SEN
28.3522,2003,11,SEN
25.76,2003,12,SEN
25.0292,2004,1,SEN
27.4173,2004,2,SEN
29.2308,2004,3,SEN
30.8882,2004,4,SEN
32.2389,2004,5,SEN
30.7292,2004,6,SEN
28.7109,2004,7,SEN
28.1027,2004,8,SEN
28.382,2004,9,SEN
29.9969,2004,10,SEN
28.371,2004,11,SEN
26.8038,2004,12,SEN
25.5929,2005,1,SEN
26.5802,2005,2,SEN
30.103,2005,3,SEN
30.9786,2005,4,SEN
32.1138,2005,5,SEN
31.2,2005,6,SEN
28.8978,2005,7,SEN
28.662,2005,8,SEN
28.2042,2005,9,SEN
29.5247,2005,10,SEN
28.0959,2005,11,SEN
26.7724,2005,12,SEN
24.7503,2006,1,SEN
26.6011,2006,2,SEN
29.8416,2006,3,SEN
30.943,2006,4,SEN
30.9506,2006,5,SEN
30.7001,2006,6,SEN
29.682,2006,7,SEN
28.3832,2006,8,SEN
28.2759,2006,9,SEN
30.0078,2006,10,SEN
28.5671,2006,11,SEN
24.9103,2006,12,SEN
25.7127,2007,1,SEN
27.8527,2007,2,SEN
30.0133,2007,3,SEN
30.9029,2007,4,SEN
32.3436,2007,5,SEN
30.9589,2007,6,SEN
28.9829,2007,7,SEN
27.8359,2007,8,SEN
28.148,2007,9,SEN
29.9397,2007,10,SEN
27.7421,2007,11,SEN
25.2034,2007,12,SEN
24.5291,2008,1,SEN
27.9278,2008,2,SEN
30.0444,2008,3,SEN
31.4961,2008,4,SEN
32.7116,2008,5,SEN
30.7935,2008,6,SEN
28.7097,2008,7,SEN
27.6816,2008,8,SEN
28.3392,2008,9,SEN
28.9565,2008,10,SEN
28.0972,2008,11,SEN
25.4405,2008,12,SEN
23.3989,2009,1,SEN
26.3716,2009,2,SEN
28.703,2009,3,SEN
31.0901,2009,4,SEN
31.9458,2009,5,SEN
30.903,2009,6,SEN
29.1783,2009,7,SEN
28.0263,2009,8,SEN
27.9872,2009,9,SEN
29.5048,2009,10,SEN
27.7143,2009,11,SEN
25.9671,2009,12,SEN
25.9605,2010,1,SEN
28.7724,2010,2,SEN
31.0562,2010,3,SEN
31.8517,2010,4,SEN
32.918,2010,5,SEN
31.1773,2010,6,SEN
28.9817,2010,7,SEN
28.1284,2010,8,SEN
27.7177,2010,9,SEN
29.0521,2010,10,SEN
27.8646,2010,11,SEN
26.4741,2010,12,SEN
25.5133,2011,1,SEN
26.1691,2011,2,SEN
29.3073,2011,3,SEN
31.3019,2011,4,SEN
31.6993,2011,5,SEN
30.7227,2011,6,SEN
29.5887,2011,7,SEN
28.2861,2011,8,SEN
28.6119,2011,9,SEN
29.7155,2011,10,SEN
28.1336,2011,11,SEN
24.8116,2011,12,SEN
24.9358,2012,1,SEN
26.0953,2012,2,SEN
29.1792,2012,3,SEN
31.0816,2012,4,SEN
31.9058,2012,5,SEN
31.0483,2012,6,SEN
28.8095,2012,7,SEN
27.9114,2012,8,SEN
28.1537,2012,9,SEN
29.5572,2012,10,SEN
29.1698,2012,11,SEN
24.5022,2012,12,SEN
24.4659,2013,1,SEN
27.5876,2013,2,SEN
30.4948,2013,3,SEN
30.6236,2013,4,SEN
32.6314,2013,5,SEN
31.1724,2013,6,SEN
29.4526,2013,7,SEN
27.7437,2013,8,SEN
28.3954,2013,9,SEN
29.4723,2013,10,SEN
28.087,2013,11,SEN
25.7502,2013,12,SEN
25.4131,2014,1,SEN
26.2107,2014,2,SEN
28.4015,2014,3,SEN
31.4289,2014,4,SEN
31.5059,2014,5,SEN
31.5763,2014,6,SEN
30.1051,2014,7,SEN
28.1742,2014,8,SEN
28.4136,2014,9,SEN
30.1208,2014,10,SEN
27.9404,2014,11,SEN
25.3163,2014,12,SEN
25.0885,2015,1,SEN
26.3575,2015,2,SEN
28.7863,2015,3,SEN
31.4402,2015,4,SEN
32.8766,2015,5,SEN
31.8017,2015,6,SEN
29.8168,2015,7,SEN
28.5055,2015,8,SEN
29.432,2015,9,SEN
29.4533,2015,10,SEN
28.2423,2015,11,SEN
24.8667,2015,12,SEN
25.0881,1901,1,SOM
25.9463,1901,2,SOM
27.2407,1901,3,SOM
28.02,1901,4,SOM
28.047,1901,5,SOM
27.7655,1901,6,SOM
27.0334,1901,7,SOM
27.0739,1901,8,SOM
27.6446,1901,9,SOM
26.7216,1901,10,SOM
25.6948,1901,11,SOM
25.0714,1901,12,SOM
24.951,1902,1,SOM
25.7377,1902,2,SOM
27.0035,1902,3,SOM
27.5799,1902,4,SOM
27.5017,1902,5,SOM
27.9024,1902,6,SOM
27.7485,1902,7,SOM
27.8223,1902,8,SOM
28.0781,1902,9,SOM
26.8253,1902,10,SOM
25.7672,1902,11,SOM
25.0577,1902,12,SOM
25.5598,1903,1,SOM
26.2492,1903,2,SOM
27.4431,1903,3,SOM
28.2896,1903,4,SOM
28.0562,1903,5,SOM
27.8439,1903,6,SOM
27.4713,1903,7,SOM
27.209,1903,8,SOM
27.6533,1903,9,SOM
26.7091,1903,10,SOM
25.3816,1903,11,SOM
24.8985,1903,12,SOM
24.7779,1904,1,SOM
26.0161,1904,2,SOM
27.163,1904,3,SOM
28.1553,1904,4,SOM
28.1222,1904,5,SOM
28.076,1904,6,SOM
27.0312,1904,7,SOM
27.0761,1904,8,SOM
27.6424,1904,9,SOM
26.7192,1904,10,SOM
25.6927,1904,11,SOM
25.0663,1904,12,SOM
25.0867,1905,1,SOM
25.9367,1905,2,SOM
27.2346,1905,3,SOM
28.0165,1905,4,SOM
28.0433,1905,5,SOM
27.7676,1905,6,SOM
27.3004,1905,7,SOM
27.0719,1905,8,SOM
27.6524,1905,9,SOM
26.9914,1905,10,SOM
26.0042,1905,11,SOM
25.313,1905,12,SOM
24.9163,1906,1,SOM
26.3468,1906,2,SOM
27.2376,1906,3,SOM
28.0089,1906,4,SOM
28.4539,1906,5,SOM
28.2763,1906,6,SOM
27.3003,1906,7,SOM
27.3813,1906,8,SOM
27.8854,1906,9,SOM
26.7193,1906,10,SOM
25.3844,1906,11,SOM
24.3585,1906,12,SOM
24.6456,1907,1,SOM
26.1436,1907,2,SOM
27.4439,1907,3,SOM
28.155,1907,4,SOM
28.2905,1907,5,SOM
28.0368,1907,6,SOM
27.2004,1907,7,SOM
27.0613,1907,8,SOM
27.6318,1907,9,SOM
26.6448,1907,10,SOM
25.4545,1907,11,SOM
24.1155,1907,12,SOM
24.9496,1908,1,SOM
25.6347,1908,2,SOM
27.6746,1908,3,SOM
28.4558,1908,4,SOM
28.9581,1908,5,SOM
28.1356,1908,6,SOM
27.2324,1908,7,SOM
27.0617,1908,8,SOM
28.1531,1908,9,SOM
27.8088,1908,10,SOM
25.1841,1908,11,SOM
24.3892,1908,12,SOM
24.5417,1909,1,SOM
25.6016,1909,2,SOM
26.9,1909,3,SOM
27.3763,1909,4,SOM
27.8429,1909,5,SOM
27.4941,1909,6,SOM
27.3004,1909,7,SOM
27.3427,1909,8,SOM
27.7184,1909,9,SOM
26.6445,1909,10,SOM
25.4221,1909,11,SOM
25.0788,1909,12,SOM
24.9795,1910,1,SOM
25.9401,1910,2,SOM
27.4424,1910,3,SOM
28.3291,1910,4,SOM
28.4534,1910,5,SOM
28.0361,1910,6,SOM
27.7095,1910,7,SOM
27.4133,1910,8,SOM
27.6415,1910,9,SOM
26.7084,1910,10,SOM
25.7681,1910,11,SOM
25.41,1910,12,SOM
25.2547,1911,1,SOM
25.2672,1911,2,SOM
27.1145,1911,3,SOM
27.7925,1911,4,SOM
27.6607,1911,5,SOM
28.1069,1911,6,SOM
26.2011,1911,7,SOM
26.7344,1911,8,SOM
27.1025,1911,9,SOM
26.2513,1911,10,SOM
25.3891,1911,11,SOM
24.328,1911,12,SOM
24.5114,1912,1,SOM
25.6843,1912,2,SOM
26.8282,1912,3,SOM
27.4448,1912,4,SOM
27.326,1912,5,SOM
27.1015,1912,6,SOM
25.8507,1912,7,SOM
26.0973,1912,8,SOM
26.5538,1912,9,SOM
26.1455,1912,10,SOM
25.6939,1912,11,SOM
24.0354,1912,12,SOM
24.366,1913,1,SOM
25.172,1913,2,SOM
26.5714,1913,3,SOM
27.4453,1913,4,SOM
27.7905,1913,5,SOM
27.1011,1913,6,SOM
27.0321,1913,7,SOM
27.073,1913,8,SOM
27.6443,1913,9,SOM
26.7202,1913,10,SOM
25.6907,1913,11,SOM
25.0659,1913,12,SOM
25.0908,1914,1,SOM
25.9401,1914,2,SOM
27.2407,1914,3,SOM
28.0181,1914,4,SOM
28.0463,1914,5,SOM
27.7676,1914,6,SOM
27.0298,1914,7,SOM
27.07,1914,8,SOM
27.6424,1914,9,SOM
26.7192,1914,10,SOM
25.6957,1914,11,SOM
25.3248,1914,12,SOM
25.0901,1915,1,SOM
25.996,1915,2,SOM
27.1403,1915,3,SOM
28.3273,1915,4,SOM
27.9478,1915,5,SOM
27.4589,1915,6,SOM
26.7222,1915,7,SOM
26.8165,1915,8,SOM
27.4867,1915,9,SOM
26.6221,1915,10,SOM
25.8494,1915,11,SOM
24.7072,1915,12,SOM
24.7234,1916,1,SOM
26.2477,1916,2,SOM
26.727,1916,3,SOM
27.5577,1916,4,SOM
28.1013,1916,5,SOM
27.6105,1916,6,SOM
26.722,1916,7,SOM
27.0699,1916,8,SOM
27.6404,1916,9,SOM
26.7189,1916,10,SOM
25.949,1916,11,SOM
24.9703,1916,12,SOM
25.1844,1917,1,SOM
26.3498,1917,2,SOM
27.2381,1917,3,SOM
27.6569,1917,4,SOM
28.0458,1917,5,SOM
27.6105,1917,6,SOM
26.824,1917,7,SOM
26.866,1917,8,SOM
27.4858,1917,9,SOM
26.6635,1917,10,SOM
25.8986,1917,11,SOM
25.2742,1917,12,SOM
24.83,1918,1,SOM
26.4012,1918,2,SOM
27.1812,1918,3,SOM
27.7109,1918,4,SOM
28.1435,1918,5,SOM
27.6683,1918,6,SOM
27.03,1918,7,SOM
27.0719,1918,8,SOM
27.6434,1918,9,SOM
26.7202,1918,10,SOM
25.6937,1918,11,SOM
25.07,1918,12,SOM
25.0928,1919,1,SOM
25.9424,1919,2,SOM
27.2408,1919,3,SOM
28.0186,1919,4,SOM
28.0463,1919,5,SOM
27.7666,1919,6,SOM
27.0298,1919,7,SOM
27.0742,1919,8,SOM
27.6424,1919,9,SOM
26.7195,1919,10,SOM
25.6923,1919,11,SOM
25.0693,1919,12,SOM
25.0852,1920,1,SOM
25.9355,1920,2,SOM
27.2354,1920,3,SOM
28.019,1920,4,SOM
28.0433,1920,5,SOM
27.7666,1920,6,SOM
27.0298,1920,7,SOM
27.0684,1920,8,SOM
27.6404,1920,9,SOM
26.7195,1920,10,SOM
25.6937,1920,11,SOM
25.0693,1920,12,SOM
25.0852,1921,1,SOM
25.9366,1921,2,SOM
27.2342,1921,3,SOM
28.0231,1921,4,SOM
28.0444,1921,5,SOM
27.7664,1921,6,SOM
27.0298,1921,7,SOM
27.0689,1921,8,SOM
28.0521,1921,9,SOM
27.082,1921,10,SOM
26.5677,1921,11,SOM
25.9442,1921,12,SOM
25.8544,1922,1,SOM
26.7078,1922,2,SOM
27.9161,1922,3,SOM
28.3277,1922,4,SOM
28.5568,1922,5,SOM
28.4321,1922,6,SOM
26.824,1922,7,SOM
26.9737,1922,8,SOM
27.9497,1922,9,SOM
27.2311,1922,10,SOM
26.7272,1922,11,SOM
26.0439,1922,12,SOM
25.0912,1923,1,SOM
25.9366,1923,2,SOM
27.2388,1923,3,SOM
28.017,1923,4,SOM
28.0441,1923,5,SOM
27.7659,1923,6,SOM
27.0278,1923,7,SOM
27.0674,1923,8,SOM
27.6404,1923,9,SOM
26.7172,1923,10,SOM
25.6917,1923,11,SOM
25.0693,1923,12,SOM
25.4968,1924,1,SOM
26.8145,1924,2,SOM
27.8135,1924,3,SOM
28.5943,1924,4,SOM
28.711,1924,5,SOM
28.3465,1924,6,SOM
28.2305,1924,7,SOM
27.906,1924,8,SOM
28.5314,1924,9,SOM
27.5942,1924,10,SOM
26.6683,1924,11,SOM
25.79,1924,12,SOM
25.3929,1925,1,SOM
25.7831,1925,2,SOM
27.2388,1925,3,SOM
27.964,1925,4,SOM
28.6202,1925,5,SOM
28.7992,1925,6,SOM
28.3121,1925,7,SOM
28.2511,1925,8,SOM
28.2171,1925,9,SOM
26.5144,1925,10,SOM
25.6938,1925,11,SOM
24.8639,1925,12,SOM
25.0846,1926,1,SOM
25.94,1926,2,SOM
26.8279,1926,3,SOM
27.0445,1926,4,SOM
28.6206,1926,5,SOM
28.5009,1926,6,SOM
28.0629,1926,7,SOM
28.1899,1926,8,SOM
28.2176,1926,9,SOM
26.7202,1926,10,SOM
25.8991,1926,11,SOM
24.4042,1926,12,SOM
25.0904,1927,1,SOM
25.9387,1927,2,SOM
27.2388,1927,3,SOM
26.7832,1927,4,SOM
27.1235,1927,5,SOM
27.0464,1927,6,SOM
27.2357,1927,7,SOM
28.105,1927,8,SOM
28.4101,1927,9,SOM
27.4889,1927,10,SOM
26.9758,1927,11,SOM
25.5816,1927,12,SOM
24.9323,1928,1,SOM
25.9412,1928,2,SOM
27.9595,1928,3,SOM
28.9946,1928,4,SOM
28.8139,1928,5,SOM
27.666,1928,6,SOM
27.553,1928,7,SOM
27.3796,1928,8,SOM
28.3631,1928,9,SOM
27.643,1928,10,SOM
27.0806,1928,11,SOM
25.3772,1928,12,SOM
25.0887,1929,1,SOM
26.9156,1929,2,SOM
28.0065,1929,3,SOM
28.0221,1929,4,SOM
28.4077,1929,5,SOM
27.3043,1929,6,SOM
26.4546,1929,7,SOM
26.4569,1929,8,SOM
27.1801,1929,9,SOM
26.6642,1929,10,SOM
25.6937,1929,11,SOM
25.3757,1929,12,SOM
25.3407,1930,1,SOM
25.9402,1930,2,SOM
27.0819,1930,3,SOM
27.864,1930,4,SOM
27.2262,1930,5,SOM
26.9458,1930,6,SOM
26.2099,1930,7,SOM
26.3042,1930,8,SOM
27.0682,1930,9,SOM
26.2579,1930,10,SOM
25.5943,1930,11,SOM
25.1252,1930,12,SOM
25.1844,1931,1,SOM
26.0962,1931,2,SOM
27.1825,1931,3,SOM
27.9215,1931,4,SOM
28.8657,1931,5,SOM
28.2775,1931,6,SOM
27.4921,1931,7,SOM
27.4816,1931,8,SOM
28.1529,1931,9,SOM
27.2311,1931,10,SOM
25.6948,1931,11,SOM
25.3248,1931,12,SOM
25.0877,1932,1,SOM
26.9147,1932,2,SOM
27.2388,1932,3,SOM
28.0202,1932,4,SOM
28.0443,1932,5,SOM
27.7666,1932,6,SOM
27.0284,1932,7,SOM
27.0699,1932,8,SOM
27.641,1932,9,SOM
26.7202,1932,10,SOM
25.6937,1932,11,SOM
25.0693,1932,12,SOM
24.9319,1933,1,SOM
26.1471,1933,2,SOM
27.3373,1933,3,SOM
28.53,1933,4,SOM
28.354,1933,5,SOM
28.0743,1933,6,SOM
27.1855,1933,7,SOM
27.2276,1933,8,SOM
27.7981,1933,9,SOM
27.028,1933,10,SOM
25.7932,1933,11,SOM
24.9721,1933,12,SOM
24.6116,1934,1,SOM
25.1545,1934,2,SOM
26.7634,1934,3,SOM
28.3243,1934,4,SOM
28.5707,1934,5,SOM
28.1282,1934,6,SOM
27.2352,1934,7,SOM
27.1312,1934,8,SOM
27.6922,1934,9,SOM
26.9234,1934,10,SOM
26.2683,1934,11,SOM
25.4781,1934,12,SOM
25.6193,1935,1,SOM
26.5594,1935,2,SOM
